label,youtube_id,time_start,time_end,split,ntu_index
bookbinding,oUqfwG2MjCc,42,52,train,30
bookbinding,o_EcRtRxVXI,180,190,train,30
bookbinding,ob4MLGqA9ig,260,270,train,30
bookbinding,oc0LPAzzScg,68,78,train,30
bookbinding,od3pQXQD0OI,140,150,train,30
bookbinding,ofq2feRV_44,450,460,train,30
bookbinding,osnKPhs-xKk,145,155,train,30
bookbinding,othYtMhFdOU,20,30,train,30
bookbinding,p34LpB2xnjs,586,596,train,30
bookbinding,pChEwCfhGUo,346,356,train,30
bookbinding,pCwPoYtSrCk,299,309,train,30
bookbinding,pH283zNUGhY,114,124,train,30
bookbinding,pJATgjyN_TQ,1434,1444,train,30
bookbinding,pcY2nUEtxFE,102,112,train,30
bookbinding,phNreuKWYHk,166,176,train,30
bookbinding,plX0pbshBoM,35,45,train,30
bookbinding,plqb5idHTrg,110,120,train,30
bookbinding,pq3m2bHsobg,44,54,train,30
bookbinding,ptVrdWqtOms,500,510,train,30
bookbinding,q3naRKlAV8g,227,237,train,30
bookbinding,q6SKQJR9TiY,182,192,train,30
bookbinding,qGZvwgnsLi4,342,352,train,30
bookbinding,qL1TKk-vcw0,493,503,train,30
bookbinding,qLq-f6_pB_g,30,40,train,30
bookbinding,qM2zkC2QwcY,31,41,train,30
bookbinding,qNgFPjsyLOM,8,18,train,30
bookbinding,qW2Joq6IsC8,144,154,train,30
bookbinding,qXchsQaAKBs,1466,1476,train,30
bookbinding,qaPq_6l9wmI,120,130,train,30
bookbinding,qb6kjjKrnns,50,60,train,30
bookbinding,qgCS8jhSoXs,359,369,train,30
bookbinding,qyPDcWWXfto,47,57,train,30
bookbinding,rAWAFpT1uAY,194,204,train,30
bookbinding,rAXyHLoGr9A,708,718,train,30
bookbinding,rAZYgcmnYiY,465,475,train,30
bookbinding,rAyLSw_eG20,60,70,train,30
bookbinding,rJITw1HOKS4,345,355,train,30
bookbinding,rMdyFjuz-hs,366,376,train,30
bookbinding,rONiJ2rLlsM,191,201,train,30
bookbinding,rYfx8osH0yA,283,293,train,30
bookbinding,rgwX8Qtsl2w,50,60,train,30
bookbinding,rlDxalPZJf8,310,320,train,30
bookbinding,rlFZQm5VDW4,640,650,train,30
bookbinding,rp4NpEkyl9U,132,142,train,30
bookbinding,rsD__g-8T0Y,49,59,train,30
bookbinding,rsEuRkz3y_g,51,61,train,30
bookbinding,rxN0D6qhItI,271,281,train,30
bookbinding,s96tmftN11g,1557,1567,train,30
bookbinding,sAH5Uub1aho,218,228,train,30
bookbinding,sGb_M0jhvbY,8,18,train,30
bookbinding,sIJCRM2JgXY,530,540,train,30
bookbinding,sN4YbqcScE0,253,263,train,30
bookbinding,sPlG3lUrUzs,86,96,train,30
bookbinding,sPue9DpG6jQ,132,142,train,30
bookbinding,sS0U_49OMrE,1016,1026,train,30
bookbinding,sVpciQNIZsI,86,96,train,30
bookbinding,sWw0vRO2I6k,539,549,train,30
bookbinding,se0zLbOYx6o,447,457,train,30
bookbinding,skRSB7q10H0,275,285,train,30
bookbinding,srnXi3yTBys,299,309,train,30
bookbinding,t1j4JINuFvM,1,11,train,30
bookbinding,t32n5yCnNkM,184,194,train,30
bookbinding,t6uMoEljjuE,1833,1843,train,30
bookbinding,tATQCKbRSdw,516,526,train,30
bookbinding,tAzBUdG-xjg,337,347,train,30
bookbinding,tJHVgfXIt_E,13,23,train,30
bookbinding,tq6F37gcrfY,1,11,train,30
bookbinding,tyGkFUltIfs,758,768,train,30
bookbinding,tzKGwO2bvd0,125,135,train,30
bookbinding,u7Daec6UkCk,13,23,train,30
bookbinding,uLyaVDyOqHQ,1,11,train,30
bookbinding,uMjzUQPa-PQ,96,106,train,30
bookbinding,uOkvCw-Io6Y,216,226,train,30
bookbinding,uPFUtybEiHo,160,170,train,30
bookbinding,uS0EKtTcXQ8,962,972,train,30
bookbinding,u_MxokgVZ0E,28,38,train,30
bookbinding,ub_LPtcIayI,673,683,train,30
bookbinding,ucUYfGl_3uU,241,251,train,30
bookbinding,uiHw6Afd78I,53,63,train,30
bookbinding,ut_jpeV2xFI,55,65,train,30
bookbinding,uvEN4RSWfrA,18,28,train,30
bookbinding,uw4iqJ6AQqY,402,412,train,30
bookbinding,uzYMQln-FKA,111,121,train,30
bookbinding,v2tkXbmnEXM,220,230,train,30
bookbinding,v6htUfJjZoA,69,79,train,30
bookbinding,vB4kgahYG7I,671,681,train,30
bookbinding,vBBn3atcIIc,43,53,train,30
bookbinding,vBvX858Vtrc,131,141,train,30
bookbinding,vFZPttFh1Ls,409,419,train,30
bookbinding,vGVC8En5CIk,271,281,train,30
bookbinding,vHmHGqqb5ug,107,117,train,30
bookbinding,vKYChBXI2tY,388,398,train,30
bookbinding,vLPiX8nbUX4,118,128,train,30
bookbinding,vXmgE41UnBk,844,854,train,30
bookbinding,vYwnxdOQvzE,22,32,train,30
bookbinding,vZefd4rlRlw,562,572,train,30
bookbinding,vgWiQVx1dHk,191,201,train,30
bookbinding,vj4zL4UN0Gc,379,389,train,30
bookbinding,vl2KdtucJRY,146,156,train,30
bookbinding,vmzVvabpRzE,92,102,train,30
bookbinding,vpm9IXsG92c,54,64,train,30
bookbinding,vtQdn8yUG_o,341,351,train,30
bookbinding,vvr4eU8He8M,54,64,train,30
bookbinding,w91VOHObK18,1139,1149,train,30
bookbinding,wGKXDraeMAQ,66,76,train,30
bookbinding,wJfx2wzJqvE,234,244,train,30
bookbinding,wM4kO9r_5iM,961,971,train,30
bookbinding,wPTm9s7crmI,14,24,train,30
bookbinding,wZ6_pFXWmaM,231,241,train,30
bookbinding,wbtrJI2Ae4Q,1635,1645,train,30
bookbinding,wcYWJW6LXVw,3,13,train,30
bookbinding,whOsRIm8QxE,802,812,train,30
bookbinding,wsg6QJPNn4o,654,664,train,30
bookbinding,wzmo4DTF0XM,68,78,train,30
bookbinding,x1GKZlYsxj8,209,219,train,30
bookbinding,x1jV0kxBk0c,77,87,train,30
bookbinding,x42m9dOJ2Tk,72,82,train,30
bookbinding,x4Z9_IOQzLw,12,22,train,30
bookbinding,x6aTlmq8HQQ,57,67,train,30
bookbinding,xE6CPMr5WWQ,533,543,train,30
bookbinding,xHN9bL0BFg4,516,526,train,30
bookbinding,xI0pcRd_qdw,506,516,train,30
bookbinding,xPzQ5xXQ3fI,18,28,train,30
bookbinding,xTIltH_qxTw,88,98,train,30
bookbinding,xk217GsSFjM,136,146,train,30
bookbinding,xr7cp6n3WnI,583,593,train,30
bookbinding,xw7s6SJYkOU,674,684,train,30
bookbinding,y28vxupXCPs,305,315,train,30
bookbinding,y6VCdA3F8vw,232,242,train,30
bookbinding,y890qT76nwg,266,276,train,30
bookbinding,yG60FbgCBEU,1030,1040,train,30
bookbinding,yJGqFomlJhg,357,367,train,30
bookbinding,yOMBmGkLQtM,298,308,train,30
bookbinding,yPLVJr6F7rE,311,321,train,30
bookbinding,yVxoGFZ-nWs,201,211,train,30
bookbinding,yWzspLab_WE,25,35,train,30
bookbinding,yYY_RK9QnoI,147,157,train,30
bookbinding,ybSHWQqoF-I,200,210,train,30
bookbinding,yd21_meRSro,17,27,train,30
bookbinding,yfn02xEkcb8,729,739,train,30
bookbinding,ymhWDUYhk_I,330,340,train,30
bookbinding,yml79T7WdeM,245,255,train,30
bookbinding,yypG3xrhze8,236,246,train,30
bookbinding,z6KB5Qlv_zw,134,144,train,30
bookbinding,zE5xEkexHtg,431,441,train,30
bookbinding,zKEaQ3V0kQA,188,198,train,30
bookbinding,zLfm04NDw0E,156,166,train,30
bookbinding,zMYW4bseI5s,327,337,train,30
bookbinding,zZl8eDnyZ4A,505,515,train,30
bookbinding,zaarerHZOgc,26,36,train,30
bookbinding,zh1Tmhcfw7Y,36,46,train,30
bookbinding,ztboCVD5nkM,70,80,train,30
bookbinding,zuGwIV65KTQ,59,69,train,30
brushing teeth,00mtfINslrY,9,19,train,38
brushing teeth,02JX0C1JofE,45,55,train,38
brushing teeth,03_0e8ajUZI,14,24,train,38
brushing teeth,05L6Ojh_wAw,6,16,train,38
brushing teeth,06PSEP5MTuM,17,27,train,38
brushing teeth,08laVNDrTS0,3,13,train,38
brushing teeth,0I84E_ayMV8,11,21,train,38
brushing teeth,0IxYqinsuz8,1,11,train,38
brushing teeth,0a4i_vuHIy8,0,10,train,38
brushing teeth,0amuZWBFGGo,109,119,train,38
brushing teeth,0cvFjSI15ig,24,34,train,38
brushing teeth,0dZ056vchAo,8,18,train,38
brushing teeth,0dZPVNhoXJk,62,72,train,38
brushing teeth,0eq080SUzbU,105,115,train,38
brushing teeth,0fEu7G0Bsiw,43,53,train,38
brushing teeth,0iZlaij27yI,16,26,train,38
brushing teeth,11Oe9KraGOs,33,43,train,38
brushing teeth,14mXgrpXTfA,0,10,train,38
brushing teeth,151GKghJTFY,11,21,train,38
brushing teeth,1GXQLnTalcg,38,48,train,38
brushing teeth,1VVYnJWLyus,17,27,train,38
brushing teeth,1XbBoE16drE,6,16,train,38
brushing teeth,1ZXaltWuJ5U,35,45,train,38
brushing teeth,1nFocXL6AXY,3,13,train,38
brushing teeth,1p5eH2Exero,36,46,train,38
brushing teeth,1yAER_q_ILI,57,67,train,38
brushing teeth,1zKa_ma6G0U,0,10,train,38
brushing teeth,20TYouN2bBw,3,13,train,38
brushing teeth,24-B4bOOMqg,6,16,train,38
brushing teeth,27DckImQIbQ,11,21,train,38
brushing teeth,2EcQvnDaabM,2,12,train,38
brushing teeth,2EtSEO7ZocI,78,88,train,38
brushing teeth,2GJdOWDVxLs,55,65,train,38
brushing teeth,2SJxNz5hScI,9,19,train,38
brushing teeth,2Vt1eC9u7K0,17,27,train,38
brushing teeth,2Wa5zVeJHgE,1,11,train,38
brushing teeth,2gjGHyc-b4k,64,74,train,38
brushing teeth,2iBRbHt8c8g,4,14,train,38
brushing teeth,2k1i-GmqoYA,180,190,train,38
brushing teeth,2o-JSjkLDFs,3,13,train,38
brushing teeth,2qmH6-iFS3M,0,10,train,38
brushing teeth,2rIE0aLcEQE,42,52,train,38
brushing teeth,2vnFTQeCfMU,39,49,train,38
brushing teeth,2zpuRsSMa-Y,0,10,train,38
brushing teeth,363NoxvcDv8,3,13,train,38
brushing teeth,36Z90gNSgDI,49,59,train,38
brushing teeth,36tv9nTDOsQ,3,13,train,38
brushing teeth,3ED2DkJKNYE,54,64,train,38
brushing teeth,3JC7De0Rhho,10,20,train,38
brushing teeth,3Po_EVHe7wI,22,32,train,38
brushing teeth,3YhCjZ_AMEQ,23,33,train,38
brushing teeth,3b14QugRfjU,13,23,train,38
brushing teeth,3ga-Qj5qt_Q,167,177,train,38
brushing teeth,3iL52VtrxpM,2,12,train,38
brushing teeth,45qr6X37w1U,50,60,train,38
brushing teeth,4BExq5Ur5fk,308,318,train,38
brushing teeth,4ELRz2wVo-k,37,47,train,38
brushing teeth,4F3FdDzgVSU,16,26,train,38
brushing teeth,4Qi_3l6Hags,5,15,train,38
brushing teeth,4Re8ZdocRhY,31,41,train,38
brushing teeth,4SiEyHfNMTk,83,93,train,38
brushing teeth,4eoh4uU9RWM,6,16,train,38
brushing teeth,4f1fjUg0q2U,22,32,train,38
brushing teeth,4gVzvd-B6tw,0,10,train,38
brushing teeth,4hWY1YBhlFg,43,53,train,38
brushing teeth,4ihCBGNB5Z8,24,34,train,38
brushing teeth,4kEEs5vSJa8,4,14,train,38
brushing teeth,4km0DrtKL5s,14,24,train,38
brushing teeth,4mhB6qa2GDs,40,50,train,38
brushing teeth,4qWydLgoaAM,25,35,train,38
brushing teeth,4rST_rwNxs8,12,22,train,38
brushing teeth,5-AIPDrEKdQ,123,133,train,38
brushing teeth,507vA2arpgM,12,22,train,38
brushing teeth,51nF4UINSFY,7,17,train,38
brushing teeth,52JXP1cYjkc,0,10,train,38
brushing teeth,5Bws5Nsltf4,3,13,train,38
brushing teeth,5svINOip2HA,1,11,train,38
brushing teeth,5yb81dN_1Ds,19,29,train,38
brushing teeth,6FKNxyy5OQM,59,69,train,38
brushing teeth,6GtKpl5t9Rs,2,12,train,38
brushing teeth,6O9RnrisYsw,0,10,train,38
brushing teeth,6fSdV3II6Ng,29,39,train,38
brushing teeth,6gHvxQwQgXE,45,55,train,38
brushing teeth,6oP_X2ev6lA,3,13,train,38
brushing teeth,6pIZZRidpAw,18,28,train,38
brushing teeth,7-CLSt1z9O8,14,24,train,38
brushing teeth,74e_S8RJO28,52,62,train,38
brushing teeth,75grU4RUJEw,10,20,train,38
brushing teeth,75mdn3P0zr8,4,14,train,38
brushing teeth,7BOvkukpNS0,23,33,train,38
brushing teeth,7G66uQrx5UY,74,84,train,38
brushing teeth,7Nde3eOPMrc,23,33,train,38
brushing teeth,7TOI9aEhGSA,4,14,train,38
brushing teeth,7TuNlayxFWY,20,30,train,38
brushing teeth,7dMgFTqaMxU,59,69,train,38
brushing teeth,7dzRgO3R0qw,8,18,train,38
brushing teeth,7j_vN68bEaA,54,64,train,38
brushing teeth,7lJSPLb8Xq8,15,25,train,38
brushing teeth,7ljmI0fHMQ0,120,130,train,38
brushing teeth,7r2AG90OJa8,185,195,train,38
brushing teeth,7tXO2EGeiQg,7,17,train,38
brushing teeth,7ueMzClEmyU,6,16,train,38
brushing teeth,7uxGeq_u-Xg,34,44,train,38
brushing teeth,7uy3IHCSTks,28,38,train,38
brushing teeth,7z8-Qdtr9mg,77,87,train,38
brushing teeth,87_lKUoIWOw,0,10,train,38
brushing teeth,8I-MAP00Doc,109,119,train,38
brushing teeth,8Iu-zOSBcOA,38,48,train,38
brushing teeth,8KTjj2sYZ8w,0,10,train,38
brushing teeth,8R8r_ohAdPw,0,10,train,38
brushing teeth,8XXZ7UdjM4w,19,29,train,38
brushing teeth,8Y_6ExwVlxA,30,40,train,38
brushing teeth,8YfbnZZHtg4,68,78,train,38
brushing teeth,8cpknAPanFs,27,37,train,38
brushing teeth,8eTXvKmE4ZA,20,30,train,38
brushing teeth,8fq4wqv_QDU,39,49,train,38
brushing teeth,8gRQW5o_BQM,36,46,train,38
brushing teeth,8hYqVfvIJLs,27,37,train,38
brushing teeth,8rx1V9RQuxM,0,10,train,38
brushing teeth,8zSIs2c2GU4,10,20,train,38
brushing teeth,98Sh8ei2G3o,10,20,train,38
brushing teeth,99RNnWUTqbg,32,42,train,38
brushing teeth,9COc4VZUxlE,0,10,train,38
brushing teeth,9LFsKBn5r_s,103,113,train,38
brushing teeth,9Q9rp4f-BLk,150,160,train,38
brushing teeth,9QQu4jRqFKY,53,63,train,38
brushing teeth,9Qk0UlKOk-Q,34,44,train,38
brushing teeth,9S1SYWeVNCo,8,18,train,38
brushing teeth,9UJSDrBiv_M,28,38,train,38
brushing teeth,9YBjLhKYPKc,13,23,train,38
brushing teeth,9gHox_jdAnU,22,32,train,38
brushing teeth,9j29_SoXvnk,4,14,train,38
brushing teeth,9loMX5DkQ7M,0,10,train,38
brushing teeth,9rz5geAtpS8,9,19,train,38
brushing teeth,9vArixV2UFU,5,15,train,38
brushing teeth,A7vdOJpUd0w,15,25,train,38
brushing teeth,AEJ1mZXP_Zg,21,31,train,38
brushing teeth,AF-w1RcbsQ8,15,25,train,38
brushing teeth,AHfwkfDtPog,12,22,train,38
brushing teeth,AITSF8DvYeU,37,47,train,38
brushing teeth,AMGxipvSZ4s,1,11,train,38
brushing teeth,ANk9kYZ9mJk,21,31,train,38
brushing teeth,AXq114y8T1g,0,10,train,38
brushing teeth,AgKxZ47NDEs,57,67,train,38
brushing teeth,Akp7GDbA6ds,1,11,train,38
brushing teeth,Arp6n5a8rKk,66,76,train,38
brushing teeth,AwF70UiUCLU,2,12,train,38
brushing teeth,AxLZZwC6cPk,21,31,train,38
brushing teeth,B1fot54ntQM,98,108,train,38
brushing teeth,B9b96U6oKJA,139,149,train,38
brushing teeth,BF4DfkOiRnQ,45,55,train,38
brushing teeth,BGq-_-9SQ3I,99,109,train,38
brushing teeth,BHsG3LQxkJg,7,17,train,38
brushing teeth,BJPHWH5GdpM,5,15,train,38
brushing teeth,BNtdXSIs5xE,3,13,train,38
brushing teeth,BSJIVf8QeOI,3,13,train,38
brushing teeth,BUD0jOWcRFU,13,23,train,38
brushing teeth,BZ_L1b_XA_8,3,13,train,38
brushing teeth,BvArJ0POy5Q,25,35,train,38
brushing teeth,BzcfW7JTsGM,45,55,train,38
brushing teeth,C2CBQdzLI0Y,2,12,train,38
brushing teeth,C4khvJFkrvI,14,24,train,38
brushing teeth,CAkBaa8tiXE,2,12,train,38
brushing teeth,CFEn-fe52bM,7,17,train,38
brushing teeth,CFY6fupMo1Y,0,10,train,38
brushing teeth,CIfdRDk9qgc,54,64,train,38
brushing teeth,CLj6957VkZg,41,51,train,38
brushing teeth,CU9StNSE1m4,4,14,train,38
brushing teeth,CXxX2R4p0Gg,81,91,train,38
brushing teeth,CZCAbhzWCPU,50,60,train,38
brushing teeth,Ct9HYiWaXt0,17,27,train,38
brushing teeth,CxHzp6Ih-ik,82,92,train,38
brushing teeth,CycojtAWg2Y,30,40,train,38
brushing teeth,Cz2ut3p7nw0,35,45,train,38
brushing teeth,D2Z0wzo-XSQ,55,65,train,38
brushing teeth,DBQQZQGm_Mg,11,21,train,38
brushing teeth,DH0E8etLjxM,11,21,train,38
brushing teeth,DV4inPMuFus,5,15,train,38
brushing teeth,DVwOM4KCJKk,72,82,train,38
brushing teeth,DXahZrNepyo,22,32,train,38
brushing teeth,Dbn4NytbMGQ,59,69,train,38
brushing teeth,Dr8JgBMzEXo,57,67,train,38
brushing teeth,DrRI9UEQzhM,8,18,train,38
brushing teeth,Dtgy-FbckvI,28,38,train,38
brushing teeth,DthkauVLag0,22,32,train,38
brushing teeth,E2fPEiMWCIo,79,89,train,38
brushing teeth,E9DC79TNF_k,285,295,train,38
brushing teeth,EB_2BGaRiNU,17,27,train,38
brushing teeth,EBazNPkMk2Y,62,72,train,38
brushing teeth,EIm4Gf7TP5E,31,41,train,38
brushing teeth,EJk5RKhF9kI,11,21,train,38
brushing teeth,EKXclkx859M,79,89,train,38
brushing teeth,ELJc8lO43wE,121,131,train,38
brushing teeth,EOMj9FGM_oU,4,14,train,38
brushing teeth,EQPC2PyqCcc,40,50,train,38
brushing teeth,EToeSSIscCc,18,28,train,38
brushing teeth,EWB6EdqeI0o,8,18,train,38
brushing teeth,EWI5nka_-A0,2,12,train,38
brushing teeth,Ee3DldrQxcA,5,15,train,38
brushing teeth,EiBl3_BDu34,13,23,train,38
brushing teeth,Ejh5Oy7oS3U,20,30,train,38
brushing teeth,ErfsIyJsBaQ,44,54,train,38
brushing teeth,EsQX8LodjOA,274,284,train,38
brushing teeth,F2wPV6mO9jg,45,55,train,38
brushing teeth,F3yxde_un2k,0,10,train,38
brushing teeth,F8bJ9j6CH7U,102,112,train,38
brushing teeth,F9PgqDcs7Us,25,35,train,38
brushing teeth,FEwk9MHDDqo,1,11,train,38
brushing teeth,FHT-pJNwm_I,22,32,train,38
brushing teeth,FL-KBJB5EdY,16,26,train,38
brushing teeth,FLb_bgyAYPk,24,34,train,38
brushing teeth,FLuuaFeado0,0,10,train,38
brushing teeth,FPwWv9KDiRM,82,92,train,38
brushing teeth,FTXf7Kj2yAk,51,61,train,38
brushing teeth,FbF3xgp19Bg,30,40,train,38
brushing teeth,FbeAWS_kuVU,88,98,train,38
brushing teeth,Fl0kJAMgUjQ,23,33,train,38
brushing teeth,Fr8SXsw62HE,0,10,train,38
brushing teeth,FsnkkWr-GVo,0,10,train,38
brushing teeth,FtpE-yabjN8,64,74,train,38
brushing teeth,FyESR9hd94U,9,19,train,38
brushing teeth,G5JOTlrW0iM,4,14,train,38
brushing teeth,G9tSut4OKaQ,31,41,train,38
brushing teeth,GHL3x6k2fYQ,29,39,train,38
brushing teeth,GMxeevnlZwc,22,32,train,38
brushing teeth,GT0mKzV3UTQ,11,21,train,38
brushing teeth,GTVb7B7skSY,477,487,train,38
brushing teeth,GYMzPHvBa5E,12,22,train,38
brushing teeth,Gl-rRsaMEY0,37,47,train,38
brushing teeth,GqNznX0s_1o,72,82,train,38
brushing teeth,GsGnrL9Vl98,3,13,train,38
brushing teeth,GsHGUTI93cE,16,26,train,38
brushing teeth,GwkucVZ9LgQ,77,87,train,38
brushing teeth,H1_P1hAwALc,19,29,train,38
brushing teeth,H8m6OXCRkic,0,10,train,38
brushing teeth,HNPvM6RfXsY,0,10,train,38
brushing teeth,HQT5wDdnihg,3,13,train,38
brushing teeth,HSQ_AUQuluE,61,71,train,38
brushing teeth,HW3oBD49_FU,19,29,train,38
brushing teeth,HZepcvpWPGU,110,120,train,38
brushing teeth,HeM6GwJLBWA,2,12,train,38
brushing teeth,HgQ0yvuYiGA,21,31,train,38
brushing teeth,Hp-3RwklHak,140,150,train,38
brushing teeth,HqCFhLqKLqE,30,40,train,38
brushing teeth,HwRENFgRjKU,1,11,train,38
brushing teeth,I-ZuwqsF7eI,84,94,train,38
brushing teeth,I2_opVRz2fo,63,73,train,38
brushing teeth,I815qKBMjqw,0,10,train,38
brushing teeth,ICtEqrxVMTk,31,41,train,38
brushing teeth,IGHpI5LRzuk,54,64,train,38
brushing teeth,IKG6W6LmSlw,0,10,train,38
brushing teeth,IMRg7QiPJYw,0,10,train,38
brushing teeth,IOxPpla6oe0,102,112,train,38
brushing teeth,IZhGxNe_SIc,39,49,train,38
brushing teeth,Ia3Aa4AO-_E,51,61,train,38
brushing teeth,Io6JeM1T2RE,78,88,train,38
brushing teeth,J1Wkvcu4kLY,104,114,train,38
brushing teeth,JD09NxKZLAQ,208,218,train,38
brushing teeth,JI2_VeDEdXE,51,61,train,38
brushing teeth,JSSLQxUMIs8,8,18,train,38
brushing teeth,JZ2dRjtJNq4,38,48,train,38
brushing teeth,J_oUTqep9qM,9,19,train,38
brushing teeth,Ja1OUgXqqTs,2,12,train,38
brushing teeth,Jr_xQWoFD0g,11,21,train,38
brushing teeth,JvMJWg-l2r0,53,63,train,38
brushing teeth,Jy8JurvYlH4,88,98,train,38
brushing teeth,KCa-yvZbpCM,22,32,train,38
brushing teeth,KQ9dFR4RLaQ,0,10,train,38
brushing teeth,KUauDvY2Dzo,35,45,train,38
brushing teeth,KZZUcXmVbkg,58,68,train,38
brushing teeth,Kb537RAMdDI,96,106,train,38
brushing teeth,Kgn7LiE9v6M,59,69,train,38
brushing teeth,Kn8Dhfhf03E,12,22,train,38
brushing teeth,KnPaf32G2_U,2,12,train,38
brushing teeth,KoEczNDy-L0,71,81,train,38
brushing teeth,KseaC74jCQQ,38,48,train,38
brushing teeth,KuEEOQcimWw,37,47,train,38
brushing teeth,L29xEct6BCs,197,207,train,38
brushing teeth,LAIdkXtmU58,21,31,train,38
brushing teeth,LB3H3KmU0ks,1,11,train,38
brushing teeth,LE0rgxzFBTI,1,11,train,38
brushing teeth,LEA6teseGAA,3,13,train,38
brushing teeth,LGB_9YSu5OE,16,26,train,38
brushing teeth,LOzw0_4SwL0,144,154,train,38
brushing teeth,LQm8cOxg37U,94,104,train,38
brushing teeth,LUoG-5C4wec,24,34,train,38
brushing teeth,LV1Ta-7Ph0k,12,22,train,38
brushing teeth,LZmeGIh3GBo,3,13,train,38
brushing teeth,L_inrWHbWR4,39,49,train,38
brushing teeth,LbhXOVk_fKE,39,49,train,38
brushing teeth,LeDZn3O3tSg,28,38,train,38
brushing teeth,LfccOwwGsrI,72,82,train,38
brushing teeth,LgmcUEmeius,25,35,train,38
brushing teeth,LmEGWyUXbJM,202,212,train,38
brushing teeth,LmbyjjAWlhw,47,57,train,38
brushing teeth,LmwmmIEfthk,24,34,train,38
brushing teeth,Lr4apks-B44,88,98,train,38
brushing teeth,LtRJCLgsTU8,17,27,train,38
brushing teeth,LvXUe96aPGY,9,19,train,38
brushing teeth,Lw3LYtc6UxY,2,12,train,38
brushing teeth,LwXX5_2Kh1A,20,30,train,38
brushing teeth,M0fUpeyCgS4,46,56,train,38
brushing teeth,M70nVaKTq80,40,50,train,38
brushing teeth,MIHAnd5ZLB8,27,37,train,38
brushing teeth,MMNOefY_lpc,17,27,train,38
brushing teeth,MPsiCMquEE0,6,16,train,38
brushing teeth,MQiX_G-SBh0,5,15,train,38
brushing teeth,MdcsQAgmC-Q,2,12,train,38
brushing teeth,MvQSVDrmiu8,58,68,train,38
brushing teeth,MyTzy9rTQWQ,0,10,train,38
brushing teeth,N1lY2mdI9EA,2,12,train,38
brushing teeth,N8Npf4Fqd7o,0,10,train,38
brushing teeth,NOIIgHym21k,47,57,train,38
brushing teeth,NPv2e_lFeIA,6,16,train,38
brushing teeth,NUNmohl4CD8,148,158,train,38
brushing teeth,NUQ4R5zJ4Zo,16,26,train,38
brushing teeth,NXsRBBaM1EU,36,46,train,38
brushing teeth,NZYg1VYNsY0,12,22,train,38
brushing teeth,NcqSAuMbXVQ,51,61,train,38
brushing teeth,NfQrSZvhXBw,23,33,train,38
brushing teeth,NjIBZKo4jUc,159,169,train,38
brushing teeth,Nl8gwKhrSp8,1,11,train,38
brushing teeth,Nmbjca-h-pg,50,60,train,38
brushing teeth,NsPqjfx59Zw,98,108,train,38
brushing teeth,O1kR97sjIiI,88,98,train,38
brushing teeth,OCNuTSuI76s,0,10,train,38
brushing teeth,OJblntpJY7g,22,32,train,38
brushing teeth,OJqH-WYiS94,0,10,train,38
brushing teeth,OOBXBfEeHOg,8,18,train,38
brushing teeth,OPanODuCEhM,0,10,train,38
brushing teeth,OXRhX1N_Hpg,22,32,train,38
brushing teeth,OYoWS-SX-Yo,44,54,train,38
brushing teeth,OfeVoH0AdRA,7,17,train,38
brushing teeth,OncBgk7odb8,1,11,train,38
brushing teeth,OncfrB-vv5o,2,12,train,38
brushing teeth,OuV8qXiXjD4,33,43,train,38
brushing teeth,OvL_pM6lJZo,35,45,train,38
brushing teeth,P9FhpVlHLNc,1,11,train,38
brushing teeth,PA_px2RG4sM,29,39,train,38
brushing teeth,PCAUhcD0_8w,41,51,train,38
brushing teeth,PFCkgNQ--gw,85,95,train,38
brushing teeth,PGuJj0MxDho,10,20,train,38
brushing teeth,PJDp-goiRlA,40,50,train,38
brushing teeth,PK7Y-QKymwk,40,50,train,38
brushing teeth,Pfg2_UWZYdI,80,90,train,38
brushing teeth,Pklil9fKcj0,84,94,train,38
brushing teeth,Pm68O2mNyfM,1,11,train,38
brushing teeth,PpCqGy7gakA,2,12,train,38
brushing teeth,PwCPkklGwRQ,19,29,train,38
brushing teeth,Q04fzqxzEL0,101,111,train,38
brushing teeth,Q3KZOWKVo-Q,39,49,train,38
brushing teeth,Q9Ags3mgVdE,0,10,train,38
brushing teeth,QKPwTJxKNP0,54,64,train,38
brushing teeth,QMbqxRuVltE,6,16,train,38
brushing teeth,QN6i_HfIdtw,0,10,train,38
brushing teeth,QOY81G9gOEU,8,18,train,38
brushing teeth,QPE1XYpP7wk,46,56,train,38
brushing teeth,QPj0q57F6LE,0,10,train,38
brushing teeth,QUMVPTgzA6U,13,23,train,38
brushing teeth,QZC9w7ECUnM,2,12,train,38
brushing teeth,Qao2p9TjyaA,8,18,train,38
brushing teeth,QcShQjHa1tA,18,28,train,38
brushing teeth,QiTVOuPzfTA,4,14,train,38
brushing teeth,QlhtfoGTAac,19,29,train,38
brushing teeth,R35VOhUIgJ4,16,26,train,38
brushing teeth,R5P7hExl_cI,45,55,train,38
brushing teeth,R8xLQiaHIGc,0,10,train,38
brushing teeth,RIz_5bKjtQ8,22,32,train,38
brushing teeth,RKzRq-X1Yqw,0,10,train,38
brushing teeth,RY-Z7LhqPIU,54,64,train,38
brushing teeth,RbJj_w_cTJ4,0,10,train,38
brushing teeth,RgMyTxZc5Q0,148,158,train,38
brushing teeth,Rp5-x0Gy2zs,44,54,train,38
brushing teeth,Rtk_bbhdAbM,24,34,train,38
brushing teeth,RvXsfkmOuTc,22,32,train,38
